,CPU time,Time,Sum,CPU unit,Time unit,Job_nr,Cost
Job97v0_15,87389.0,92334.0,179723.0, ms,ms.,Job97v0,12944.4
Job97v1_10,1290.0,1296.0,2586.0, ms,ms.,Job97v1,2150900.0
Job97v1_11,1331.0,1335.0,2666.0, ms,ms.,Job97v1,2150900.0
Job97v1_12,1154.0,1158.0,2312.0, ms,ms.,Job97v1,149.681
Job97v1_13,1214.0,1217.0,2431.0, ms,ms.,Job97v1,150.316
Job97v1_18,775.0,784.0,1559.0, ms,ms.,Job97v1,133.518
Job97v1_19,831.0,836.0,1667.0, ms,ms.,Job97v1,134.157
Job97v2_2,74270.0,76295.0,150565.0, ms,ms.,Job97v2,11566.0
Job97v2_6,60441.0,63190.0,123631.0, ms,ms.,Job97v2,11465.6
Job97v2_8,69952.0,72172.0,142124.0, ms,ms.,Job97v2,11397.1
Job97v2_10,60262.0,61400.0,121662.0, ms,ms.,Job97v2,10075.1
Job97v2_11,103299.0,104630.0,207929.0, ms,ms.,Job97v2,9264.56
Job97v2_14,82564.0,86323.0,168887.0, ms,ms.,Job97v2,27514.1
Job97v2_16,92193.0,96278.0,188471.0, ms,ms.,Job97v2,27965.4
Job97v3_0,6436.0,6499.0,12935.0, ms,ms.,Job97v3,1011.03
Job97v3_1,6920.0,6956.0,13876.0, ms,ms.,Job97v3,949.379
Job97v3_8,33803.0,35052.0,68855.0, ms,ms.,Job97v3,26795400.0
Job97v3_9,34918.0,36139.0,71057.0, ms,ms.,Job97v3,26795500.0
Job97v3_10,4548.0,4586.0,9134.0, ms,ms.,Job97v3,812.655
Job97v3_11,5106.0,5152.0,10258.0, ms,ms.,Job97v3,751.248
Job97v3_14,40083.0,41198.0,81281.0, ms,ms.,Job97v3,5616.88
Job97v3_15,41835.0,43023.0,84858.0, ms,ms.,Job97v3,5725.49
Job97v3_18,3742.0,3776.0,7518.0, ms,ms.,Job97v3,1675390.0
Job97v3_19,4386.0,4410.0,8796.0, ms,ms.,Job97v3,1675320.0
Job97v4_0,8588.0,8610.0,17198.0, ms,ms.,Job97v4,1101.53
Job97v4_4,846.0,866.0,1712.0, ms,ms.,Job97v4,128.447
Job97v4_14,5520.0,5554.0,11074.0, ms,ms.,Job97v4,105665.0
Job97v4_16,7753.0,7767.0,15520.0, ms,ms.,Job97v4,1075.71
Job97v4_18,1614.0,1636.0,3250.0, ms,ms.,Job97v4,279.338
Job98v0_2,168545.0,168609.0,337154.0, ms,ms.,Job98v0,110262.0
Job98v0_3,181974.0,182062.0,364036.0, ms,ms.,Job98v0,110564.0
Job98v0_4,6871.0,6880.0,13751.0, ms,ms.,Job98v0,1040.79
Job98v0_5,13600.0,13611.0,27211.0, ms,ms.,Job98v0,1342.75
Job98v0_6,12608.0,12617.0,25225.0, ms,ms.,Job98v0,50232400.0
Job98v0_7,19403.0,19414.0,38817.0, ms,ms.,Job98v0,50232700.0
Job98v0_8,9448.0,9454.0,18902.0, ms,ms.,Job98v0,50215600.0
Job98v0_9,16120.0,16129.0,32249.0, ms,ms.,Job98v0,50215900.0
Job98v0_10,3165.0,3256.0,6421.0, ms,ms.,Job98v0,223.779
Job98v0_11,9961.0,9983.0,19944.0, ms,ms.,Job98v0,525.742
Job98v0_16,2233.0,2243.0,4476.0, ms,ms.,Job98v0,167.541
Job98v0_17,8946.0,8956.0,17902.0, ms,ms.,Job98v0,469.505
Job98v0_18,9449.0,9459.0,18908.0, ms,ms.,Job98v0,50215600.0
Job98v0_19,16170.0,16189.0,32359.0, ms,ms.,Job98v0,50215900.0
Job98v2_2,20147.0,20501.0,40648.0, ms,ms.,Job98v2,894197.0
Job98v2_3,29114.0,29199.0,58313.0, ms,ms.,Job98v2,895638.0
Job98v2_4,4768.0,4919.0,9687.0, ms,ms.,Job98v2,315.013
Job98v2_5,14070.0,14141.0,28211.0, ms,ms.,Job98v2,1728.28
Job98v2_6,10671.0,10853.0,21524.0, ms,ms.,Job98v2,893734.0
Job98v2_7,19582.0,19731.0,39313.0, ms,ms.,Job98v2,895147.0
Job98v2_8,6187.0,6347.0,12534.0, ms,ms.,Job98v2,561.604
Job98v2_9,14730.0,14851.0,29581.0, ms,ms.,Job98v2,1997.56
Job98v2_12,22201.0,22365.0,44566.0, ms,ms.,Job98v2,1282.89
Job98v2_13,31677.0,31743.0,63420.0, ms,ms.,Job98v2,2723.68
Job98v2_18,21188.0,21438.0,42626.0, ms,ms.,Job98v2,1034.74
Job98v2_19,30912.0,30986.0,61898.0, ms,ms.,Job98v2,2452.84
Job98v3_0,12527.0,12533.0,25060.0, ms,ms.,Job98v3,1493.81
Job98v3_1,19061.0,19067.0,38128.0, ms,ms.,Job98v3,1848.89
Job98v3_8,18199.0,18204.0,36403.0, ms,ms.,Job98v3,6695210.0
Job98v3_9,24788.0,24796.0,49584.0, ms,ms.,Job98v3,6695570.0
Job98v3_10,2831.0,2965.0,5796.0, ms,ms.,Job98v3,430.13
Job98v3_11,9305.0,9312.0,18617.0, ms,ms.,Job98v3,785.209
Job98v4_2,85211.0,86963.0,172174.0, ms,ms.,Job98v4,33019.6
Job98v4_6,80348.0,82006.0,162354.0, ms,ms.,Job98v4,32459.0
Job99v0_0,103639.0,121602.0,225241.0, ms,ms.,Job99v0,70535.7
Job99v0_2,103535.0,121773.0,225308.0, ms,ms.,Job99v0,70535.7
Job99v1_2,2903.0,3015.0,5918.0, ms,ms.,Job99v1,602673.0
Job99v1_3,5425.0,5517.0,10942.0, ms,ms.,Job99v1,603006.0
Job99v1_4,10455.0,10529.0,20984.0, ms,ms.,Job99v1,603362.0
Job99v1_5,13086.0,13142.0,26228.0, ms,ms.,Job99v1,603697.0
Job99v1_6,55624.0,55713.0,111337.0, ms,ms.,Job99v1,2987.81
Job99v1_7,58080.0,58148.0,116228.0, ms,ms.,Job99v1,3322.14
Job99v1_14,6960.0,7332.0,14292.0, ms,ms.,Job99v1,1007.09
Job99v1_15,9406.0,9457.0,18863.0, ms,ms.,Job99v1,1378.54
Job99v1_16,8682.0,8772.0,17454.0, ms,ms.,Job99v1,644.612
Job99v1_17,11311.0,11372.0,22683.0, ms,ms.,Job99v1,978.945
Job99v2_0,1780.0,1799.0,3579.0, ms,ms.,Job99v2,949286.0
Job99v2_1,2761.0,2769.0,5530.0, ms,ms.,Job99v2,949302.0
Job99v2_2,2361.0,2367.0,4728.0, ms,ms.,Job99v2,949345.0
Job99v2_3,3316.0,3328.0,6644.0, ms,ms.,Job99v2,949362.0
Job99v2_4,1591.0,1594.0,3185.0, ms,ms.,Job99v2,366.952
Job99v2_5,2511.0,2526.0,5037.0, ms,ms.,Job99v2,383.064
Job99v2_8,1405.0,1413.0,2818.0, ms,ms.,Job99v2,290.772
Job99v2_9,2306.0,2314.0,4620.0, ms,ms.,Job99v2,306.884
Job99v2_12,3508.0,3513.0,7021.0, ms,ms.,Job99v2,949503.0
Job99v2_13,4375.0,4387.0,8762.0, ms,ms.,Job99v2,949519.0
Job99v3_14,10838.0,11004.0,21842.0, ms,ms.,Job99v3,11657.6
Job99v3_15,42364.0,42787.0,85151.0, ms,ms.,Job99v3,10551.4
Job99v4_4,9850.0,9988.0,19838.0, ms,ms.,Job99v4,11635400.0
Job99v4_5,24707.0,24810.0,49517.0, ms,ms.,Job99v4,11635900.0
Job99v4_10,12127.0,12344.0,24471.0, ms,ms.,Job99v4,74295600.0
Job99v4_11,26735.0,26749.0,53484.0, ms,ms.,Job99v4,74296100.0
Job99v4_16,11701.0,11706.0,23407.0, ms,ms.,Job99v4,716.689
Job99v4_17,26455.0,26580.0,53035.0, ms,ms.,Job99v4,1221.17
Job100v0_2,6109.0,6110.0,12219.0, ms,ms.,Job100v0,735.915
Job100v0_3,11651.0,11654.0,23305.0, ms,ms.,Job100v0,1002.97
Job100v0_4,620.0,620.0,1240.0, ms,ms.,Job100v0,124.8
Job100v0_5,6335.0,6338.0,12673.0, ms,ms.,Job100v0,391.851
Job100v0_6,6560.0,6561.0,13121.0, ms,ms.,Job100v0,6697940.0
Job100v0_7,12235.0,12240.0,24475.0, ms,ms.,Job100v0,6698200.0
Job100v0_8,6246.0,6247.0,12493.0, ms,ms.,Job100v0,808.193
Job100v0_9,11860.0,11864.0,23724.0, ms,ms.,Job100v0,1075.24
Job100v0_10,870.0,894.0,1764.0, ms,ms.,Job100v0,150.66
Job100v0_11,6408.0,6409.0,12817.0, ms,ms.,Job100v0,417.712
Job100v1_0,6509.0,6532.0,13041.0, ms,ms.,Job100v1,50230800.0
Job100v1_1,7919.0,7934.0,15853.0, ms,ms.,Job100v1,50231000.0
Job100v1_2,2172.0,2187.0,4359.0, ms,ms.,Job100v1,167.09
Job100v1_3,3597.0,3608.0,7205.0, ms,ms.,Job100v1,415.418
Job100v1_4,1706.0,1726.0,3432.0, ms,ms.,Job100v1,181.446
Job100v1_5,3028.0,3048.0,6076.0, ms,ms.,Job100v1,429.774
Job100v1_6,3434.0,3448.0,6882.0, ms,ms.,Job100v1,50230400.0
Job100v1_7,4824.0,4841.0,9665.0, ms,ms.,Job100v1,50230700.0
Job100v1_8,1767.0,1780.0,3547.0, ms,ms.,Job100v1,152.374
Job100v1_9,3098.0,3111.0,6209.0, ms,ms.,Job100v1,400.701
Job100v1_10,1256.0,1276.0,2532.0, ms,ms.,Job100v1,158.571
Job100v1_11,2598.0,2616.0,5214.0, ms,ms.,Job100v1,406.898
Job100v2_2,1225.0,1224.0,2449.0, ms,ms.,Job100v2,215.16
Job100v2_3,2124.0,2127.0,4251.0, ms,ms.,Job100v2,283.154
Job100v2_4,329.0,329.0,658.0, ms,ms.,Job100v2,35.1992
Job100v2_5,1212.0,1211.0,2423.0, ms,ms.,Job100v2,103.194
Job100v2_8,1150.0,1151.0,2301.0, ms,ms.,Job100v2,181.663
Job100v2_9,2045.0,2045.0,4090.0, ms,ms.,Job100v2,249.658
Job100v2_10,202.0,201.0,403.0, ms,ms.,Job100v2,29.0501
Job100v2_11,1075.0,1076.0,2151.0, ms,ms.,Job100v2,97.0445
Job100v3_0,14494.0,14501.0,28995.0, ms,ms.,Job100v3,26790100.0
Job100v3_1,19321.0,19534.0,38855.0, ms,ms.,Job100v3,26791200.0
Job100v3_2,13438.0,13444.0,26882.0, ms,ms.,Job100v3,982.979
Job100v3_3,18204.0,18215.0,36419.0, ms,ms.,Job100v3,2102.26
Job100v3_4,1495.0,1514.0,3009.0, ms,ms.,Job100v3,236.766
Job100v3_5,6876.0,6995.0,13871.0, ms,ms.,Job100v3,1356.05
Job100v3_8,15964.0,15974.0,31938.0, ms,ms.,Job100v3,943.808
Job100v3_9,21541.0,21619.0,43160.0, ms,ms.,Job100v3,2063.09
Job100v3_10,1568.0,1569.0,3137.0, ms,ms.,Job100v3,195.545
Job100v3_11,6878.0,6886.0,13764.0, ms,ms.,Job100v3,1314.83
Job100v4_0,780.0,782.0,1562.0, ms,ms.,Job100v4,892881.0
Job100v4_1,961.0,961.0,1922.0, ms,ms.,Job100v4,892915.0
Job100v4_2,249.0,250.0,499.0, ms,ms.,Job100v4,28.6552
Job100v4_3,419.0,419.0,838.0, ms,ms.,Job100v4,63.1907
Job100v4_4,165.0,168.0,333.0, ms,ms.,Job100v4,24.3344
Job100v4_5,334.0,333.0,667.0, ms,ms.,Job100v4,58.8699
Job100v4_6,392.0,394.0,786.0, ms,ms.,Job100v4,892833.0
Job100v4_7,565.0,567.0,1132.0, ms,ms.,Job100v4,892868.0
Job100v4_8,194.0,197.0,391.0, ms,ms.,Job100v4,20.4165
Job100v4_9,360.0,361.0,721.0, ms,ms.,Job100v4,54.952
Job100v4_10,122.0,123.0,245.0, ms,ms.,Job100v4,21.2456
Job100v4_11,288.0,291.0,579.0, ms,ms.,Job100v4,55.7811
Job101v0_4,6312.0,6332.0,12644.0, ms,ms.,Job101v0,808.866
Job101v0_5,7085.0,7098.0,14183.0, ms,ms.,Job101v0,833.078
Job101v0_6,736.0,744.0,1480.0, ms,ms.,Job101v0,124.959
Job101v0_7,1510.0,1520.0,3030.0, ms,ms.,Job101v0,149.171
Job101v0_8,7765.0,7766.0,15531.0, ms,ms.,Job101v0,4520060.0
Job101v0_9,8479.0,8480.0,16959.0, ms,ms.,Job101v0,4520090.0
Job101v0_10,1799.0,1799.0,3598.0, ms,ms.,Job101v0,206.349
Job101v0_11,2542.0,2554.0,5096.0, ms,ms.,Job101v0,230.561
Job101v0_12,1890.0,1890.0,3780.0, ms,ms.,Job101v0,233.209
Job101v0_13,2697.0,2697.0,5394.0, ms,ms.,Job101v0,257.421
Job101v0_14,1085.0,1086.0,2171.0, ms,ms.,Job101v0,144.553
Job101v0_15,1844.0,1853.0,3697.0, ms,ms.,Job101v0,168.765
Job101v0_16,8022.0,8024.0,16046.0, ms,ms.,Job101v0,1178.86
Job101v0_17,8773.0,8775.0,17548.0, ms,ms.,Job101v0,1203.07
Job101v1_6,55119.0,56490.0,111609.0, ms,ms.,Job101v1,60905.2
Job101v1_7,133297.0,135909.0,269206.0, ms,ms.,Job101v1,15669.3
Job101v1_8,23971.0,24867.0,48838.0, ms,ms.,Job101v1,59820.5
Job101v1_9,102669.0,103892.0,206561.0, ms,ms.,Job101v1,14547.2
Job101v1_18,94867.0,100442.0,195309.0, ms,ms.,Job101v1,64872.6
Job101v1_19,168664.0,175755.0,344419.0, ms,ms.,Job101v1,20466.3
Job101v2_0,17070.0,17075.0,34145.0, ms,ms.,Job101v2,2448.65
Job101v2_1,20504.0,20510.0,41014.0, ms,ms.,Job101v2,2570.82
Job101v2_2,16611.0,16617.0,33228.0, ms,ms.,Job101v2,18359000.0
Job101v2_3,20167.0,20174.0,40341.0, ms,ms.,Job101v2,18359100.0
Job101v2_4,5472.0,5473.0,10945.0, ms,ms.,Job101v2,3667400.0
Job101v2_5,8842.0,8844.0,17686.0, ms,ms.,Job101v2,3667530.0
Job101v2_6,4682.0,4685.0,9367.0, ms,ms.,Job101v2,317.07
Job101v2_7,8124.0,8126.0,16250.0, ms,ms.,Job101v2,439.241
Job101v2_8,4258.0,4258.0,8516.0, ms,ms.,Job101v2,3667370.0
Job101v2_9,7627.0,7629.0,15256.0, ms,ms.,Job101v2,3667490.0
Job101v2_10,5481.0,5481.0,10962.0, ms,ms.,Job101v2,13709700.0
Job101v2_11,8857.0,8861.0,17718.0, ms,ms.,Job101v2,13709800.0
Job101v2_12,17222.0,17229.0,34451.0, ms,ms.,Job101v2,2421.18
Job101v2_13,20658.0,20665.0,41323.0, ms,ms.,Job101v2,2543.35
Job101v3_0,1755.0,1765.0,3520.0, ms,ms.,Job101v3,232.771
Job101v3_1,2013.0,2019.0,4032.0, ms,ms.,Job101v3,261.613
Job101v3_4,3207.0,3218.0,6425.0, ms,ms.,Job101v3,631.764
Job101v3_5,3543.0,3551.0,7094.0, ms,ms.,Job101v3,661.263
Job101v3_6,928.0,947.0,1875.0, ms,ms.,Job101v3,122.913
Job101v3_7,1194.0,1213.0,2407.0, ms,ms.,Job101v3,151.615
Job101v3_14,2280.0,2291.0,4571.0, ms,ms.,Job101v3,252.603
Job101v3_15,2567.0,2579.0,5146.0, ms,ms.,Job101v3,281.445
Job101v3_16,1423.0,1430.0,2853.0, ms,ms.,Job101v3,224.089
Job101v3_17,1693.0,1700.0,3393.0, ms,ms.,Job101v3,252.931
Job101v3_18,5107.0,5118.0,10225.0, ms,ms.,Job101v3,132359.0
Job101v3_19,5309.0,5330.0,10639.0, ms,ms.,Job101v3,132387.0
Job101v4_0,29804.0,29813.0,59617.0, ms,ms.,Job101v4,1864.63
Job101v4_1,29019.0,29026.0,58045.0, ms,ms.,Job101v4,1865.71
Job101v4_2,1107.0,1106.0,2213.0, ms,ms.,Job101v4,71.4691
Job101v4_3,1126.0,1125.0,2251.0, ms,ms.,Job101v4,72.547
Job101v4_4,303.0,303.0,606.0, ms,ms.,Job101v4,86.6086
Job101v4_5,319.0,318.0,637.0, ms,ms.,Job101v4,87.6865
Job101v4_6,3828.0,3828.0,7656.0, ms,ms.,Job101v4,71001.2
Job101v4_7,3819.0,3820.0,7639.0, ms,ms.,Job101v4,71002.3
Job101v4_8,338.0,337.0,675.0, ms,ms.,Job101v4,90.0969
Job101v4_9,345.0,345.0,690.0, ms,ms.,Job101v4,91.1748
Job101v4_10,52.0,51.0,103.0, ms,ms.,Job101v4,13.1458
Job101v4_11,58.0,58.0,116.0, ms,ms.,Job101v4,14.217
Job101v4_12,1651.0,1652.0,3303.0, ms,ms.,Job101v4,419.017
Job101v4_13,1654.0,1654.0,3308.0, ms,ms.,Job101v4,420.095
Job101v4_16,29764.0,29773.0,59537.0, ms,ms.,Job101v4,1864.6
Job101v4_17,29803.0,29812.0,59615.0, ms,ms.,Job101v4,1865.67
Job101v4_18,28871.0,28879.0,57750.0, ms,ms.,Job101v4,1865.04
Job101v4_19,29138.0,29147.0,58285.0, ms,ms.,Job101v4,1866.12
Job103v0_0,3496.0,3497.0,6993.0, ms,ms.,Job103v0,249.309
Job103v0_1,7514.0,7536.0,15050.0, ms,ms.,Job103v0,397.337
Job103v0_2,6017.0,6020.0,12037.0, ms,ms.,Job103v0,875.36
Job103v0_3,10050.0,10053.0,20103.0, ms,ms.,Job103v0,1023.39
Job103v0_14,3953.0,3953.0,7906.0, ms,ms.,Job103v0,632.325
Job103v0_15,7908.0,7909.0,15817.0, ms,ms.,Job103v0,780.352
Job103v0_18,3207.0,3208.0,6415.0, ms,ms.,Job103v0,260.26
Job103v0_19,7203.0,7206.0,14409.0, ms,ms.,Job103v0,408.287
Job103v1_0,12099.0,12110.0,24209.0, ms,ms.,Job103v1,984.499
Job103v1_1,24386.0,24407.0,48793.0, ms,ms.,Job103v1,1758.29
Job103v1_10,2103.0,2111.0,4214.0, ms,ms.,Job103v1,29129.8
Job103v1_11,14340.0,14351.0,28691.0, ms,ms.,Job103v1,29903.6
Job103v1_18,1984.0,2231.0,4215.0, ms,ms.,Job103v1,243.438
Job103v1_19,14550.0,14571.0,29121.0, ms,ms.,Job103v1,1017.23
Job103v2_0,346.0,346.0,692.0, ms,ms.,Job103v2,87.7286
Job103v2_2,2950.0,2951.0,5901.0, ms,ms.,Job103v2,229.724
Job103v2_4,348.0,348.0,696.0, ms,ms.,Job103v2,88.3338
Job103v2_6,115715.0,115749.0,231464.0, ms,ms.,Job103v2,8941.08
Job103v2_8,391.0,390.0,781.0, ms,ms.,Job103v2,96.4496
Job103v2_10,1265.0,1265.0,2530.0, ms,ms.,Job103v2,92.42
Job103v2_12,569.0,568.0,1137.0, ms,ms.,Job103v2,91.1438
Job103v2_14,63.0,63.0,126.0, ms,ms.,Job103v2,13.2603
Job103v2_16,121.0,121.0,242.0, ms,ms.,Job103v2,17.4041
Job103v2_18,1704.0,1704.0,3408.0, ms,ms.,Job103v2,403.331
Job103v3_0,95401.0,95431.0,190832.0, ms,ms.,Job103v3,13094.3
Job103v3_4,7568.0,7570.0,15138.0, ms,ms.,Job103v3,724.529
Job103v3_10,97015.0,97044.0,194059.0, ms,ms.,Job103v3,13093.8
Job103v3_16,1176.0,1179.0,2355.0, ms,ms.,Job103v3,117.707
Job103v3_18,11487.0,11489.0,22976.0, ms,ms.,Job103v3,1007.2
Job103v4_0,416.0,416.0,832.0, ms,ms.,Job103v4,88.837
Job103v4_1,658.0,666.0,1324.0, ms,ms.,Job103v4,142.399
Job103v4_2,8514.0,8515.0,17029.0, ms,ms.,Job103v4,1621.54
Job103v4_3,8791.0,8790.0,17581.0, ms,ms.,Job103v4,1675.34
Job103v4_6,5983.0,5985.0,11968.0, ms,ms.,Job103v4,335428.0
Job103v4_7,6145.0,6145.0,12290.0, ms,ms.,Job103v4,335482.0
Job103v4_8,443.0,442.0,885.0, ms,ms.,Job103v4,92.0131
Job103v4_9,693.0,694.0,1387.0, ms,ms.,Job103v4,145.575
Job103v4_10,5833.0,5835.0,11668.0, ms,ms.,Job103v4,712.448
Job103v4_11,5976.0,5977.0,11953.0, ms,ms.,Job103v4,766.248
Job103v4_14,10301.0,10303.0,20604.0, ms,ms.,Job103v4,336128.0
Job103v4_15,10647.0,10650.0,21297.0, ms,ms.,Job103v4,336125.0
Job103v4_16,6358.0,6359.0,12717.0, ms,ms.,Job103v4,762.855
Job103v4_17,6574.0,6577.0,13151.0, ms,ms.,Job103v4,816.654
Job103v4_18,739.0,804.0,1543.0, ms,ms.,Job103v4,137.822
Job103v4_19,978.0,983.0,1961.0, ms,ms.,Job103v4,191.382
Job104v0_0,115392.0,115466.0,230858.0, ms,ms.,Job104v0,80843.0
Job104v0_1,114433.0,114499.0,228932.0, ms,ms.,Job104v0,80830.3
Job104v0_2,5564.0,5611.0,11175.0, ms,ms.,Job104v0,3509.79
Job104v0_3,6024.0,6062.0,12086.0, ms,ms.,Job104v0,3497.04
Job104v0_4,2971.0,3028.0,5999.0, ms,ms.,Job104v0,767.029
Job104v0_5,3516.0,3554.0,7070.0, ms,ms.,Job104v0,765.148
Job104v0_6,3211.0,3296.0,6507.0, ms,ms.,Job104v0,1461970.0
Job104v0_7,3741.0,3780.0,7521.0, ms,ms.,Job104v0,1461970.0
Job104v0_10,150941.0,151048.0,301989.0, ms,ms.,Job104v0,2676140.0
Job104v0_11,151850.0,151941.0,303791.0, ms,ms.,Job104v0,2676130.0
Job104v0_18,3348.0,3409.0,6757.0, ms,ms.,Job104v0,50230700.0
Job104v0_19,3809.0,3854.0,7663.0, ms,ms.,Job104v0,50230700.0
Job104v4_0,20171.0,24920.0,45091.0, ms,ms.,Job104v4,4809.35
Job104v4_1,63614.0,66805.0,130419.0, ms,ms.,Job104v4,3671.58
Job104v4_2,33031.0,36533.0,69564.0, ms,ms.,Job104v4,967709.0
Job104v4_3,76887.0,80016.0,156903.0, ms,ms.,Job104v4,966574.0
Job104v4_8,39331.0,44254.0,83585.0, ms,ms.,Job104v4,971013.0
Job104v4_9,82582.0,86408.0,168990.0, ms,ms.,Job104v4,969998.0
Job105v0_0,2.0,2.0,4.0, ms,ms.,Job105v0,0.180428
Job105v0_2,3.0,3.0,6.0, ms,ms.,Job105v0,0.257456
Job105v1_0,461.0,461.0,922.0, ms,ms.,Job105v1,23.789
Job105v1_1,464.0,464.0,928.0, ms,ms.,Job105v1,24.7257
Job105v1_2,63.0,63.0,126.0, ms,ms.,Job105v1,14.9313
Job105v1_3,77.0,76.0,153.0, ms,ms.,Job105v1,15.8681
Job105v1_4,23.0,23.0,46.0, ms,ms.,Job105v1,4.17627
Job105v1_5,51.0,50.0,101.0, ms,ms.,Job105v1,5.11305
Job105v1_6,81.0,80.0,161.0, ms,ms.,Job105v1,6.74971
Job105v1_7,86.0,85.0,171.0, ms,ms.,Job105v1,7.68649
Job105v1_8,59.0,58.0,117.0, ms,ms.,Job105v1,14.9025
Job105v1_9,75.0,75.0,150.0, ms,ms.,Job105v1,15.8393
Job105v1_10,12.0,12.0,24.0, ms,ms.,Job105v1,2.77289
Job105v1_11,41.0,41.0,82.0, ms,ms.,Job105v1,3.70967
Job105v2_0,1.0,0.0,1.0, ms,ms.,Job105v2,0.0176781
Job105v2_1,1.0,0.0,1.0, ms,ms.,Job105v2,0.0126534
Job105v2_2,1.0,0.0,1.0, ms,ms.,Job105v2,0.0443663
Job105v2_3,1.0,0.0,1.0, ms,ms.,Job105v2,0.0354769
Job105v2_4,1.0,0.0,1.0, ms,ms.,Job105v2,0.0244959
Job105v2_5,1.0,0.0,1.0, ms,ms.,Job105v2,0.0194703
Job105v2_6,1.0,0.0,1.0, ms,ms.,Job105v2,0.0156045
Job105v2_7,0.0,0.0,0.0, ms,ms.,Job105v2,0.0105798
Job105v2_8,1.0,0.0,1.0, ms,ms.,Job105v2,0.0440038
Job105v2_9,1.0,0.0,1.0, ms,ms.,Job105v2,0.0351144
Job105v2_10,1.0,0.0,1.0, ms,ms.,Job105v2,0.0243821
Job105v2_11,1.0,0.0,1.0, ms,ms.,Job105v2,0.0193565
Job105v3_2,5328.0,5330.0,10658.0, ms,ms.,Job105v3,600.828
Job105v3_3,6033.0,6040.0,12073.0, ms,ms.,Job105v3,802.418
Job105v3_4,465.0,466.0,931.0, ms,ms.,Job105v3,119.59
Job105v3_5,1178.0,1179.0,2357.0, ms,ms.,Job105v3,321.18
Job105v3_6,4609.0,4610.0,9219.0, ms,ms.,Job105v3,303120.0
Job105v3_7,5347.0,5348.0,10695.0, ms,ms.,Job105v3,303322.0
Job105v3_8,5400.0,5403.0,10803.0, ms,ms.,Job105v3,605.383
Job105v3_9,6106.0,6107.0,12213.0, ms,ms.,Job105v3,806.973
Job105v3_10,648.0,659.0,1307.0, ms,ms.,Job105v3,134.04
Job105v3_11,1297.0,1298.0,2595.0, ms,ms.,Job105v3,335.631
Job105v4_2,240.0,240.0,480.0, ms,ms.,Job105v4,60.1931
Job105v4_3,435.0,434.0,869.0, ms,ms.,Job105v4,71.8642
Job105v4_4,124.0,124.0,248.0, ms,ms.,Job105v4,24.4775
Job105v4_5,324.0,324.0,648.0, ms,ms.,Job105v4,36.1486
Job105v4_8,287.0,287.0,574.0, ms,ms.,Job105v4,92.5572
Job105v4_9,472.0,473.0,945.0, ms,ms.,Job105v4,104.228
Job105v4_10,129.0,129.0,258.0, ms,ms.,Job105v4,24.172
Job105v4_11,332.0,331.0,663.0, ms,ms.,Job105v4,35.8431
Job106v1_10,45556.0,45572.0,91128.0, ms,ms.,Job106v1,4109.34
Job106v1_11,65101.0,65854.0,130955.0, ms,ms.,Job106v1,9298.92
Job106v1_16,3823.0,3836.0,7659.0, ms,ms.,Job106v1,45238.0
Job106v1_17,24781.0,24865.0,49646.0, ms,ms.,Job106v1,50408.4
Job106v1_18,25629.0,25647.0,51276.0, ms,ms.,Job106v1,15201.7
Job106v1_19,46664.0,46722.0,93386.0, ms,ms.,Job106v1,20372.1
Job106v2_2,2888.0,2890.0,5778.0, ms,ms.,Job106v2,7240180.0
Job106v2_3,13997.0,14002.0,27999.0, ms,ms.,Job106v2,7242150.0
Job106v2_8,3069.0,3071.0,6140.0, ms,ms.,Job106v2,7270710.0
Job106v2_9,14189.0,14203.0,28392.0, ms,ms.,Job106v2,7272680.0
Job106v2_12,1987.0,1997.0,3984.0, ms,ms.,Job106v2,274.671
Job106v2_13,13070.0,13079.0,26149.0, ms,ms.,Job106v2,2244.93
Job106v3_0,21784.0,21790.0,43574.0, ms,ms.,Job106v3,683.329
Job106v3_6,28130.0,28156.0,56286.0, ms,ms.,Job106v3,674.805
Job106v3_8,1747.0,1751.0,3498.0, ms,ms.,Job106v3,131.395
Job106v3_10,16219.0,16227.0,32446.0, ms,ms.,Job106v3,1446.63
Job106v3_16,2916.0,2917.0,5833.0, ms,ms.,Job106v3,286.932
Job106v4_6,58636.0,60180.0,118816.0, ms,ms.,Job106v4,18389.4
Job106v4_7,58047.0,59672.0,117719.0, ms,ms.,Job106v4,36738.4
Job107v1_14,1310.0,1323.0,2633.0, ms,ms.,Job107v1,229.392
Job107v1_15,16926.0,16947.0,33873.0, ms,ms.,Job107v1,1057.96
Job107v1_18,9243.0,9244.0,18487.0, ms,ms.,Job107v1,45406.5
Job107v1_19,24862.0,24876.0,49738.0, ms,ms.,Job107v1,46235.1
Job107v2_8,73255.0,73272.0,146527.0, ms,ms.,Job107v2,4073.06
Job107v2_12,157788.0,157848.0,315636.0, ms,ms.,Job107v2,49135.5
Job107v2_18,46528.0,46822.0,93350.0, ms,ms.,Job107v2,15276100.0
Job107v4_6,3073.0,3073.0,6146.0, ms,ms.,Job107v4,316.479
Job107v4_7,3617.0,3616.0,7233.0, ms,ms.,Job107v4,385.673
Job107v4_10,16196.0,16200.0,32396.0, ms,ms.,Job107v4,24370400.0
Job107v4_11,16655.0,16660.0,33315.0, ms,ms.,Job107v4,24370500.0
Job107v4_14,4959.0,4959.0,9918.0, ms,ms.,Job107v4,488.464
